epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,59.115,5.19457,5.30474,0.55796,4.28818,3.7598,0.00541,0.06554,0.00786,0.00276,0.00994,0.12051,0.01052,0.00175,4.46531,4.92803,0.29414,3.84883,3.19674,0.0702521,0.00330532,0.00330532
