epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,4944.9,1.0292,0.36022,0.06357,0.83756,0.98459,0.77814,0.80127,0.86608,0.66739,0.77814,0.80127,0.86512,0.85625,0.84108,0.14414,0.00726,0.71775,0.93534,0.00439,0.00439,0.00439
87,5002.45,1.02414,0.34493,0.06047,0.81539,0.98444,0.7942,0.75876,0.86565,0.65876,0.75865,0.79493,0.86643,0.85529,0.86141,0.15929,0.00614,0.72921,0.94605,0.004324,0.004324,0.004324
88,5059.63,1.03716,0.37658,0.06586,0.82384,0.9892,0.77758,0.79387,0.87052,0.66513,0.79966,0.78057,0.87176,0.86141,0.84788,0.14929,0.00618,0.7163,0.93699,0.004258,0.004258,0.004258
89,5116.74,1.01908,0.34485,0.06135,0.8123,0.98205,0.77708,0.79595,0.87004,0.65633,0.77915,0.79806,0.87177,0.86054,0.86823,0.15158,0.00489,0.72312,0.93748,0.004192,0.004192,0.004192
90,5174.33,1.03063,0.36086,0.06113,0.82168,0.99069,0.80653,0.78753,0.87745,0.66902,0.80653,0.78753,0.8755,0.8656,0.85553,0.1514,0.00498,0.71804,0.93793,0.004126,0.004126,0.004126
91,5231.71,1.00705,0.3488,0.06389,0.80986,0.97837,0.75445,0.81199,0.8617,0.65686,0.75445,0.81199,0.85694,0.84806,0.87394,0.15369,0.00664,0.72816,0.94634,0.00406,0.00406,0.00406
92,5289.72,1.0076,0.33609,0.05938,0.79941,0.97618,0.75435,0.8277,0.86665,0.66497,0.75504,0.83085,0.86465,0.85765,0.83295,0.14464,0.00373,0.73106,0.92898,0.003994,0.003994,0.003994
93,5347.26,1.01178,0.34951,0.06316,0.80755,0.98748,0.77749,0.78964,0.86565,0.67075,0.77853,0.7907,0.8666,0.85914,0.83817,0.15678,0.00616,0.71678,0.93581,0.003928,0.003928,0.003928
94,5404.35,1.00133,0.34274,0.05919,0.80454,0.97757,0.76029,0.81712,0.86616,0.66377,0.76453,0.81924,0.8669,0.85781,0.83734,0.15612,0.00611,0.70568,0.93904,0.003862,0.003862,0.003862
95,5461.78,1.01381,0.34157,0.06073,0.8137,0.97993,0.727,0.85012,0.86873,0.66341,0.75142,0.81803,0.86913,0.85892,0.86189,0.16398,0.00439,0.71461,0.94074,0.003796,0.003796,0.003796
96,5519.43,1.01582,0.35319,0.06153,0.80703,0.97863,0.77873,0.83721,0.86885,0.66516,0.77971,0.83827,0.87074,0.86021,0.83765,0.1476,0.00503,0.71731,0.93438,0.00373,0.00373,0.00373
97,5577.07,0.9991,0.33573,0.06041,0.79375,0.9791,0.76353,0.82452,0.86891,0.66751,0.76549,0.82664,0.86934,0.85834,0.8349,0.16191,0.00411,0.7005,0.93348,0.003664,0.003664,0.003664
98,5634.62,0.99698,0.33003,0.06031,0.78991,0.97651,0.75742,0.80866,0.86488,0.67045,0.75928,0.81024,0.86647,0.85731,0.82907,0.14472,0.00479,0.69261,0.93169,0.003598,0.003598,0.003598
99,5692.14,0.99442,0.33622,0.05966,0.77895,0.96964,0.77462,0.83563,0.86777,0.66444,0.77462,0.83563,0.86562,0.85635,0.84391,0.14758,0.00539,0.71633,0.93248,0.003532,0.003532,0.003532
100,5749.6,0.99814,0.33383,0.06127,0.789,0.97316,0.7659,0.80444,0.85721,0.65317,0.76872,0.80459,0.8584,0.84878,0.83725,0.15105,0.00565,0.71902,0.92955,0.003466,0.003466,0.003466
101,5807.24,0.98395,0.30838,0.06066,0.78948,0.97397,0.75558,0.82674,0.87654,0.67774,0.75751,0.82885,0.87776,0.86684,0.82427,0.15302,0.00417,0.68806,0.93004,0.0034,0.0034,0.0034
102,5865.09,0.98219,0.32798,0.06025,0.77949,0.97351,0.76531,0.82384,0.87068,0.66493,0.76891,0.82241,0.87259,0.86218,0.84213,0.14995,0.00546,0.71971,0.93223,0.003334,0.003334,0.003334
103,5922.29,0.98179,0.33679,0.06054,0.7807,0.97025,0.78834,0.79598,0.87707,0.67535,0.78939,0.79704,0.87805,0.86769,0.83708,0.15076,0.00521,0.69986,0.93389,0.003268,0.003268,0.003268
104,5979.63,0.97874,0.3078,0.05623,0.76944,0.96475,0.74601,0.84567,0.86759,0.66537,0.74856,0.84355,0.86785,0.86045,0.8472,0.14648,0.00439,0.7071,0.93376,0.003202,0.003202,0.003202
105,6036.56,0.96811,0.31128,0.05765,0.76294,0.96319,0.76926,0.82135,0.87468,0.67537,0.76926,0.82135,0.87596,0.86722,0.8427,0.14316,0.00424,0.69748,0.93009,0.003136,0.003136,0.003136
106,6093.94,0.97663,0.31861,0.05863,0.77883,0.96659,0.75373,0.86258,0.87487,0.6746,0.76646,0.84461,0.87429,0.8636,0.83162,0.13821,0.00366,0.68959,0.93163,0.00307,0.00307,0.00307
107,6151.04,0.96827,0.30951,0.06079,0.7746,0.96345,0.7911,0.79598,0.88108,0.67884,0.79215,0.79704,0.87915,0.87089,0.83254,0.14835,0.00517,0.69472,0.9229,0.003004,0.003004,0.003004
108,6208.44,0.96102,0.29851,0.057,0.75059,0.96266,0.8011,0.7833,0.87111,0.66671,0.80326,0.78541,0.8721,0.86371,0.84235,0.15174,0.00378,0.69219,0.92943,0.002938,0.002938,0.002938
109,6265.86,0.96824,0.30637,0.05705,0.7642,0.96536,0.75094,0.85201,0.87572,0.67364,0.75188,0.85209,0.87403,0.86523,0.83246,0.14547,0.00353,0.70419,0.92766,0.002872,0.002872,0.002872
110,6323.34,0.96275,0.30894,0.05697,0.76388,0.96217,0.77213,0.82135,0.87328,0.67234,0.77332,0.82241,0.87264,0.86264,0.8141,0.14302,0.00422,0.6924,0.92349,0.002806,0.002806,0.002806
111,6380.75,0.9585,0.29994,0.06042,0.75312,0.96178,0.7605,0.82908,0.87781,0.67957,0.76244,0.83119,0.87962,0.87174,0.82962,0.13796,0.00336,0.69058,0.92918,0.00274,0.00274,0.00274
112,6438.48,0.95274,0.29631,0.05505,0.75269,0.9589,0.76972,0.84567,0.88321,0.68343,0.77169,0.84461,0.8809,0.8719,0.81855,0.14013,0.00445,0.6833,0.92333,0.002674,0.002674,0.002674
113,6496.11,0.95799,0.30088,0.05865,0.75241,0.95883,0.79755,0.8287,0.88331,0.68249,0.80179,0.82102,0.8825,0.87452,0.8253,0.13431,0.00411,0.67686,0.9227,0.002608,0.002608,0.002608
114,6553.61,0.94762,0.30328,0.05575,0.74257,0.95893,0.74698,0.85201,0.876,0.68073,0.751,0.84809,0.87639,0.86676,0.81828,0.1261,0.0038,0.69099,0.92445,0.002542,0.002542,0.002542
115,6610.85,0.94341,0.29336,0.05702,0.74129,0.95482,0.79011,0.81501,0.87834,0.67951,0.79113,0.81607,0.8797,0.86984,0.83079,0.14537,0.00359,0.68897,0.92549,0.002476,0.002476,0.002476
116,6668.43,0.94285,0.2997,0.05934,0.74005,0.9565,0.78215,0.82735,0.87355,0.67898,0.78314,0.8284,0.87168,0.86423,0.82496,0.14495,0.00327,0.69772,0.92773,0.00241,0.00241,0.00241
117,6725.85,0.92886,0.26709,0.05519,0.72048,0.94939,0.78234,0.83192,0.88202,0.68826,0.78234,0.83192,0.88013,0.87079,0.80866,0.13652,0.00324,0.67309,0.92098,0.002344,0.002344,0.002344
118,6783.29,0.93255,0.27692,0.05631,0.72816,0.95265,0.77429,0.8055,0.87276,0.67651,0.77734,0.80867,0.87328,0.86444,0.82635,0.14236,0.00438,0.69721,0.92392,0.002278,0.002278,0.002278
